similarity,size1,size2,name1,path1,name2,path2
0.75,27457,27084,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,27457,26565,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md
0.75,27457,27084,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,27457,26619,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md
0.75,27457,26581,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v99.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v99.md
0.75,27457,26580,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v54.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v54.md
0.75,27457,27084,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,27457,27084,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,27457,27084,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,27457,27084,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,27457,26565,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md
0.75,27457,27084,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,27457,26619,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md
0.75,27457,26581,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v99.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v99.md
0.75,27457,26580,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v54.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v54.md
0.75,27084,27457,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,27084,27457,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,27084,27457,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,27084,27457,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,26565,27457,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,27084,27457,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,26619,27457,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,26581,27457,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v99.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v99.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,27457,26580,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v54.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v54.md
1.00,27411,27421,herramienta_análisis_competitivo_dashboard.md,02_finance/Dashboards/herramienta_análisis_competitivo_dashboard.md,herramienta_análisis_competitivo_dashboard.md,01_marketing/Analytics/herramienta_análisis_competitivo_dashboard.md
1.00,27215,27234,advanced_analytics_guide.md,07_advanced_features/Documentation/advanced_analytics_guide.md,advanced_analytics_guide.md,01_marketing/Guides/advanced_analytics_guide.md
1.00,27191,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
1.00,27191,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
1.00,27191,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
1.00,27191,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
1.00,27191,26565,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md
1.00,27191,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,26060,27191,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md
0.75,27191,26580,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md
0.75,27191,26580,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md
0.75,27191,26580,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md
0.75,27191,26580,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md
0.75,27191,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md
0.75,27191,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v71.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v71.md
0.75,27191,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v53.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v53.md
0.75,27191,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v80.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v80.md
0.75,27191,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v62.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v62.md
0.75,27191,26619,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md
0.75,27191,26581,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v99.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v99.md
0.75,27191,26061,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v45.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v45.md
0.75,27191,26945,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v47.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v47.md
0.75,27191,26580,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v100.md,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v54.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v54.md
1.00,27072,27085,herramienta_inteligencia_competitiva_vc.md,Vc_venture_capital/Advanced_tools/herramienta_inteligencia_competitiva_vc.md,herramienta_inteligencia_competitiva_vc.md,Vc_venture_capital/Financial_models/Market_analysis/herramienta_inteligencia_competitiva_vc.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
1.00,27084,26565,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
1.00,27084,26565,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
1.00,27084,26565,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
1.00,27084,26565,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md
