group_index,count,size_bytes,file_path
199,2,17985,/Users/adan/Documents/documentos_blatam/backups/duplicates/ae36c1df66050c1ce3b3f0bed79cc747fe5900793277d7cc1b95cbd0319de146/AUTOMATIZACIONES_AVANZADAS_EMAIL.md
200,2,8174,/Users/adan/Documents/documentos_blatam/01_marketing/PLAYBOOK_CRISIS_EMAIL.md
200,2,8174,/Users/adan/Documents/documentos_blatam/01_marketing/Documentation/playbook_crisis_email.md
201,2,2980,/Users/adan/Documents/documentos_blatam/01_marketing/TEMPLATES_HTML_EMAILS.md
201,2,2980,/Users/adan/Documents/documentos_blatam/01_marketing/Documentation/templates_html_emails.md
202,2,6104,/Users/adan/Documents/documentos_blatam/01_marketing/OPTIMIZACIONES_ESTACIONALES_2024.md
202,2,6104,/Users/adan/Documents/documentos_blatam/01_marketing/Documentation/optimizaciones_estacionales_2024.md
203,2,13149,/Users/adan/Documents/documentos_blatam/01_marketing/INTEGRACIONES_TECNICAS_ESPECIFICAS.md
203,2,13149,/Users/adan/Documents/documentos_blatam/01_marketing/Documentation/integraciones_tecnicas_especificas.md
204,2,8645,/Users/adan/Documents/documentos_blatam/01_marketing/OPTIMIZACION_COSTOS_ROI_EMAIL.md
204,2,8645,/Users/adan/Documents/documentos_blatam/backups/duplicates/1fd19ac66f7d75d374d864a8442ee4ae011e064ac032c018b6cc7af3d2b2d9d7/OPTIMIZACION_COSTOS_ROI_EMAIL.md
205,4,52902,/Users/adan/Documents/documentos_blatam/01_marketing/Neural_marketing/neural_sales_dashboard.html
205,4,52902,/Users/adan/Documents/documentos_blatam/backups/duplicates/05735b0767b9981e887e05affdeeee034cda3db41d46bcefd4f98fb6b0a84a4f/neural-sales-dashboard_1.html
205,4,52902,/Users/adan/Documents/documentos_blatam/backups/duplicates/05735b0767b9981e887e05affdeeee034cda3db41d46bcefd4f98fb6b0a84a4f/neural-sales-dashboard.html
205,4,52902,/Users/adan/Documents/documentos_blatam/backups/duplicates/05735b0767b9981e887e05affdeeee034cda3db41d46bcefd4f98fb6b0a84a4f/neural-sales-dashboard_2.html
206,2,313,/Users/adan/Documents/documentos_blatam/01_marketing/07_campaign_management/activecampaign_import_fields.csv
206,2,313,/Users/adan/Documents/documentos_blatam/backups/duplicates/5f0fe688dcf1cfa10bb4d894a2b39d280b8ddf7ad56ff46224a61731bb2f4e2c/ACTIVECAMPAIGN_IMPORT_FIELDS.csv
207,2,13980,/Users/adan/Documents/documentos_blatam/01_marketing/05_lead_generation/outreach_messages_ready.csv
207,2,13980,/Users/adan/Documents/documentos_blatam/backups/duplicates/7e11058e7c96d010298ae5a6f22514b831ccfa5d4b5393acb94b0b37d4ee14ef/OUTREACH_MESSAGES_READY.csv
208,2,3340,/Users/adan/Documents/documentos_blatam/01_marketing/05_lead_generation/sample_leads_outreach.csv
208,2,3340,/Users/adan/Documents/documentos_blatam/backups/duplicates/81e92f545aef4c551cdcd411898364fcc528e612e0484fc12526ba0bd43df6ab/SAMPLE_LEADS_OUTREACH.csv
209,2,198,/Users/adan/Documents/documentos_blatam/01_marketing/05_lead_generation/crm_outreach_fields.csv
209,2,198,/Users/adan/Documents/documentos_blatam/backups/duplicates/6aa371fa1c5084f076783277d14e8a40b7267d47e1639ab64d1ed9e1addf7dd1/CRM_OUTREACH_FIELDS.csv
210,2,8071,/Users/adan/Documents/documentos_blatam/01_marketing/Checklists/comprehensive_due_diligence_checklist.csv
210,2,8071,/Users/adan/Documents/documentos_blatam/backups/duplicates/c01dafa6d1de815c12a4d8c315e3dc1770cd65b29080f7c30828a471f4358f98/COMPREHENSIVE_DUE_DILIGENCE_CHECKLIST.csv
211,2,19937,/Users/adan/Documents/documentos_blatam/01_marketing/Checklists/comprehensive_due_diligence_checklist.html
211,2,19937,/Users/adan/Documents/documentos_blatam/backups/duplicates/49d57cf790671194e01900a7de8faecde1b845e15e629b8342e35fffec870cb8/COMPREHENSIVE_DUE_DILIGENCE_CHECKLIST.html
212,2,106,/Users/adan/Documents/documentos_blatam/01_marketing/Checklists/comprehensive_due_diligence_checklist.xlsx
212,2,106,/Users/adan/Documents/documentos_blatam/backups/duplicates/fc277e278dc844f48d1edae0eabb2b0f60fcd1099394b726d9aa184db4b3bfd8/COMPREHENSIVE_DUE_DILIGENCE_CHECKLIST.xlsx
213,2,14863,/Users/adan/Documents/documentos_blatam/01_marketing/Checklists/comprehensive_due_diligence_checklist.rtf
213,2,14863,/Users/adan/Documents/documentos_blatam/backups/duplicates/4810ad80f75f93cd8f6f2ddafc3f973e2498182d1aa40084f126b1c4a55d0ec1/COMPREHENSIVE_DUE_DILIGENCE_CHECKLIST.rtf
214,2,98,/Users/adan/Documents/documentos_blatam/01_marketing/Checklists/comprehensive_due_diligence_checklist.docx
214,2,98,/Users/adan/Documents/documentos_blatam/backups/duplicates/6c81a8135ef8016e0a14d7989e7ce2d59a8e5788d55ca71e3bafb36edaf9ccab/COMPREHENSIVE_DUE_DILIGENCE_CHECKLIST.docx
215,2,102,/Users/adan/Documents/documentos_blatam/01_marketing/Checklists/comprehensive_due_diligence_checklist.pdf
215,2,102,/Users/adan/Documents/documentos_blatam/backups/duplicates/a4f9d00b5bb63d8fe447e78f2e0e1b70bca0ccf2c5a5b0a197941daa8673bfbe/COMPREHENSIVE_DUE_DILIGENCE_CHECKLIST.pdf
216,2,2783,/Users/adan/Documents/documentos_blatam/01_marketing/Other/push_to_checkout.sample
216,2,2783,/Users/adan/Documents/documentos_blatam/.git/hooks/push-to-checkout.sample
217,2,1374,/Users/adan/Documents/documentos_blatam/01_marketing/Other/pre_push.sample
217,2,1374,/Users/adan/Documents/documentos_blatam/.git/hooks/pre-push.sample
218,2,1607,/Users/adan/Documents/documentos_blatam/01_marketing/Other/scaler_deep_learning.pkl
218,2,1607,/Users/adan/Documents/documentos_blatam/backups/duplicates/70c820d7b41454cdd8cd8ae820c0f6ad5598fa1bf198b64a31cfaab41b4f743a/scaler_deep_learning.pkl
219,2,6472,/Users/adan/Documents/documentos_blatam/01_marketing/Other/neuralstatespanel.css
219,2,6472,/Users/adan/Documents/documentos_blatam/backups/duplicates/e9459af35718e28ed806b40f5f2c68dedd41dd017c2d3381de95055afaf681e9/NeuralStatesPanel.css
220,2,544,/Users/adan/Documents/documentos_blatam/01_marketing/Other/pre_receive.sample
220,2,544,/Users/adan/Documents/documentos_blatam/.git/hooks/pre-receive.sample
221,2,8138,/Users/adan/Documents/documentos_blatam/01_marketing/Other/customerintelligencepanel.css
221,2,8138,/Users/adan/Documents/documentos_blatam/backups/duplicates/8c524114cc383261bc0abdb4f386b6542c930e148b07d7498f58fc6cb52420c3/CustomerIntelligencePanel.css
222,2,896,/Users/adan/Documents/documentos_blatam/01_marketing/Other/commit_msg.sample
222,2,896,/Users/adan/Documents/documentos_blatam/.git/hooks/commit-msg.sample
223,2,2290,/Users/adan/Documents/documentos_blatam/01_marketing/Other/organization.log
223,2,2290,/Users/adan/Documents/documentos_blatam/backups/duplicates/1956b20af43f8db0276d3e8f9575a60575f8b1a457f26394ca7c9f38c29457cc/organization.log
224,2,416,/Users/adan/Documents/documentos_blatam/01_marketing/Other/pre_merge_commit.sample
224,2,416,/Users/adan/Documents/documentos_blatam/.git/hooks/pre-merge-commit.sample
225,2,424,/Users/adan/Documents/documentos_blatam/01_marketing/Other/pre_applypatch.sample
225,2,424,/Users/adan/Documents/documentos_blatam/.git/hooks/pre-applypatch.sample
226,2,14619,/Users/adan/Documents/documentos_blatam/01_marketing/Other/neuralnotifications.tsx
226,2,14619,/Users/adan/Documents/documentos_blatam/backups/duplicates/15a4907a334652eae46fff4d37a160516ed3543d91bbfd240ed060af40b53fe9/NeuralNotifications.tsx
227,2,4726,/Users/adan/Documents/documentos_blatam/01_marketing/Other/fsmonitor_watchman.sample
227,2,4726,/Users/adan/Documents/documentos_blatam/.git/hooks/fsmonitor-watchman.sample
228,2,1492,/Users/adan/Documents/documentos_blatam/01_marketing/Other/prepare_commit_msg.sample
228,2,1492,/Users/adan/Documents/documentos_blatam/.git/hooks/prepare-commit-msg.sample
229,2,18885,/Users/adan/Documents/documentos_blatam/01_marketing/Other/neuralgamification.tsx
229,2,18885,/Users/adan/Documents/documentos_blatam/backups/duplicates/2da4990d97ddfd5f8783b9d32b09b10216a94f074cb243f85160c96fa7773d22/NeuralGamification.tsx
230,2,1629,/Users/adan/Documents/documentos_blatam/01_marketing/Other/dockerfile
230,2,1629,/Users/adan/Documents/documentos_blatam/backups/duplicates/27ca1ce49aba6fabab175d610f03062d0cd385c5e9210961c089c4abb70168dc/Dockerfile
231,2,1643,/Users/adan/Documents/documentos_blatam/01_marketing/Other/pre_commit.sample
231,2,1643,/Users/adan/Documents/documentos_blatam/.git/hooks/pre-commit.sample
232,2,1118,/Users/adan/Documents/documentos_blatam/01_marketing/Other/encoders_deep_learning.pkl
232,2,1118,/Users/adan/Documents/documentos_blatam/backups/duplicates/b643629614ef779a91c693c40269c511f504ab9f8a2b1d6d80e84253f265cbb6/encoders_deep_learning.pkl
233,2,3012,/Users/adan/Documents/documentos_blatam/01_marketing/Other/schema.prisma
233,2,3012,/Users/adan/Documents/documentos_blatam/backups/duplicates/62623b3add172092fabc10ca2fd602fe707116527bfbc7b88636a40f05f32a09/schema.prisma
234,2,6061,/Users/adan/Documents/documentos_blatam/01_marketing/Other/permanent_organization.log
234,2,6061,/Users/adan/Documents/documentos_blatam/backups/duplicates/534f01842edd8eaaf5f09beb0d824cad8c41b6017fc06d519b728b5fcbc43236/permanent_organization.log
235,3,240,/Users/adan/Documents/documentos_blatam/01_marketing/Other/exclude
235,3,240,/Users/adan/Documents/documentos_blatam/.git/info/exclude
235,3,240,/Users/adan/Documents/documentos_blatam/backups/duplicates/6671fe83b7a07c8932ee89164d1f2793b2318058eb8b98dc5c06ee0a5a3b0ec1/exclude
236,2,2064,/Users/adan/Documents/documentos_blatam/01_marketing/Other/ultra_organization.log
236,2,2064,/Users/adan/Documents/documentos_blatam/backups/duplicates/4b067a51c27b329ffa2f33891ca207b3149566216aaaf4ef905e0850214a4b7a/ultra_organization.log
237,2,4898,/Users/adan/Documents/documentos_blatam/01_marketing/Other/pre_rebase.sample
237,2,4898,/Users/adan/Documents/documentos_blatam/.git/hooks/pre-rebase.sample
238,2,11204,/Users/adan/Documents/documentos_blatam/01_marketing/Other/testimonial_ia_marketing_rtf.rtf
238,2,11204,/Users/adan/Documents/documentos_blatam/backups/duplicates/db6884422af27970b3c19fc0dc9ce74527eb3b7c92b5393c3a9d25661884411e/testimonial-ia-marketing-rtf.rtf
239,2,2102,/Users/adan/Documents/documentos_blatam/01_marketing/Other/final_organization.log
239,2,2102,/Users/adan/Documents/documentos_blatam/backups/duplicates/1772d24d93c4881324d2b8ea2dc7d0272e7bc94428790c0765f4046408f7591c/final_organization.log
240,2,478,/Users/adan/Documents/documentos_blatam/01_marketing/Other/applypatch_msg.sample
240,2,478,/Users/adan/Documents/documentos_blatam/.git/hooks/applypatch-msg.sample
241,2,3650,/Users/adan/Documents/documentos_blatam/01_marketing/Other/update.sample
241,2,3650,/Users/adan/Documents/documentos_blatam/.git/hooks/update.sample
242,2,1313,/Users/adan/Documents/documentos_blatam/01_marketing/Other/env.example
242,2,1313,/Users/adan/Documents/documentos_blatam/backups/duplicates/5cabc0d6aadc031d930730184247b2accc4e8e53ddfdc50392a30a663782cabe/env.example
243,2,189,/Users/adan/Documents/documentos_blatam/01_marketing/Other/post_update.sample
243,2,189,/Users/adan/Documents/documentos_blatam/.git/hooks/post-update.sample
244,2,22706,/Users/adan/Documents/documentos_blatam/01_marketing/Other/Strategies/estrategia_anchor_text_ia_marketing.txt
244,2,22706,/Users/adan/Documents/documentos_blatam/backups/duplicates/d542380b2be74697975eb4d2353452444031df64cf9779d3983a3f9600ed9942/estrategia-anchor-text-ia-marketing.txt
245,2,73,/Users/adan/Documents/documentos_blatam/01_marketing/Other/Scripts/description
245,2,73,/Users/adan/Documents/documentos_blatam/.git/description
246,2,3401,/Users/adan/Documents/documentos_blatam/01_marketing/Other/Scripts/app.jsx
246,2,3401,/Users/adan/Documents/documentos_blatam/backups/duplicates/0fedf9fdbeade657f701323c850cdb2e044661aa9fcfd4ec63859fc136e15e32/App.jsx
247,2,7604,/Users/adan/Documents/documentos_blatam/01_marketing/Other/Scripts/neuralstatespanel.jsx
247,2,7604,/Users/adan/Documents/documentos_blatam/backups/duplicates/0b1c6fce7696771d269fcac68384f195aa55db90e027b0caeff59826e596c40f/NeuralStatesPanel.jsx
248,2,12070,/Users/adan/Documents/documentos_blatam/01_marketing/Other/Scripts/customerintelligencepanel.jsx
248,2,12070,/Users/adan/Documents/documentos_blatam/backups/duplicates/8e56e28cffbd445ea69e0eb0227f436400fca0edcf15102efd3dee1ee026ec60/CustomerIntelligencePanel.jsx
249,2,7617,/Users/adan/Documents/documentos_blatam/01_marketing/Content/contentgenerationpanel.css
249,2,7617,/Users/adan/Documents/documentos_blatam/backups/duplicates/5bb12037769a3aed053360a8a07ca91a112c7efbfc2508d40f560e9be9c0bffa/ContentGenerationPanel.css
250,2,21365,/Users/adan/Documents/documentos_blatam/01_marketing/Content/neuralcontentgenerator.tsx
250,2,21365,/Users/adan/Documents/documentos_blatam/backups/duplicates/ce1c350d057b991759ac8b15f096bd2b5d732bd0cea882e03da254e8bd6b147a/NeuralContentGenerator.tsx
251,2,9331,/Users/adan/Documents/documentos_blatam/01_marketing/Content/content.js
251,2,9331,/Users/adan/Documents/documentos_blatam/backups/duplicates/355da150182045df988e84e61df3718ccf75bbdf0a7646dffb0c3fa07c15d0c8/content.js
252,2,10614,/Users/adan/Documents/documentos_blatam/01_marketing/Content/content_generator.py
252,2,10614,/Users/adan/Documents/documentos_blatam/backups/duplicates/6a8ac4162df27e49d18b683a1093cec6f659194c40e36dc54fbc16b04fba0acf/content_generator.py
253,2,6598,/Users/adan/Documents/documentos_blatam/01_marketing/08_ai_marketing/dm_variants_short.csv
253,2,6598,/Users/adan/Documents/documentos_blatam/backups/duplicates/908e3619a4bf63f077d6fa98f9311b9dfd964c283363e14e88063cfe80ff92b6/DM_Variants_Short.csv
254,2,87563,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/anchor_texts_completos_20250915_200244.json
254,2,87563,/Users/adan/Documents/documentos_blatam/backups/duplicates/cc5501636e851410d308cc55ad902b21f8a89d3b78ea67ddf5c2dd9c5b461fa4/anchor_texts_completos_20250915_200244.json
255,2,127498,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/casos_uso_anchor_texts_20250915_135922.json
255,2,127498,/Users/adan/Documents/documentos_blatam/backups/duplicates/98e4d3551ff3ed61a78eff40cd96001f5986db182a065cea51d6379dfb18874e/casos_uso_anchor_texts_20250915_135922.json
256,2,10647,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/05_ai_course_financial_model.xlsx
256,2,10647,/Users/adan/Documents/documentos_blatam/backups/duplicates/acd50ea239929bb73b999fea5365220680ee96fe91a847e148ca6d121053ae38/05_AI_Course_Financial_Model.xlsx
257,2,2792,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/webinar_attendee_tracking.csv
257,2,2792,/Users/adan/Documents/documentos_blatam/backups/duplicates/529ff7b08c5dfe242b6ffc5aabb0467e82eed47ea09c6e545b92430433eef30e/Webinar_Attendee_Tracking.csv
258,2,7600,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/optimizaciones_completas_20250915_200244.json
258,2,7600,/Users/adan/Documents/documentos_blatam/backups/duplicates/745999bd964913cfc65f623e1d10414df3913bcfee5d37e281d484f4ce896cd3/optimizaciones_completas_20250915_200244.json
259,2,55026,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/anchor_texts_multilenguaje_20250915_202814.json
259,2,55026,/Users/adan/Documents/documentos_blatam/backups/duplicates/3c8d51a9e36a1253f49c0dfb569d51895240d39aff46881c1c295e08481916e0/anchor_texts_multilenguaje_20250915_202814.json
260,2,15703,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/resultados_finales_pipeline_20250915_135925.json
260,2,15703,/Users/adan/Documents/documentos_blatam/backups/duplicates/449d5939266ff99fc1f1472beeb4074a3aabe6baf64d7972344c24b9d1cba5ed/resultados_finales_pipeline_20250915_135925.json
261,2,2408,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/ai_marketing_tools_comparison.csv
261,2,2408,/Users/adan/Documents/documentos_blatam/backups/duplicates/eeb30be6b237873686ecd9bfff94b947c0bde08ab8e894659d4a43dce059f710/AI_Marketing_Tools_Comparison.csv
262,2,8497,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/due_diligence_config.json
262,2,8497,/Users/adan/Documents/documentos_blatam/backups/duplicates/a48547aa96632a8747928aa073e58aa3f9801b9fc7a3b4cff3dd31fb5ce3c857/DUE_DILIGENCE_CONFIG.json
263,2,2961,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/resultados_sistema_completo_20250915_200244.json
263,2,2961,/Users/adan/Documents/documentos_blatam/backups/duplicates/582c97715bba353a9f0e5f3aa190b66a0c2852b6ada328122933cda92e482bea/resultados_sistema_completo_20250915_200244.json
264,2,3463,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/backup_copycar_20251002_190119.json
264,2,3463,/Users/adan/Documents/documentos_blatam/backups/duplicates/b68bd803f7514d753f487c7b4d982e3af091d2ddeba8d4f1b51af4e48699c8fa/backup_copycar_20251002_190119.json
265,2,15862,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/15_advanced_financial_model_pro.xlsx
265,2,15862,/Users/adan/Documents/documentos_blatam/backups/duplicates/a98cc67b3284e82cc60d98b9068312ac53e375aa8d299c5840e57c9fb485cb36/15_Advanced_Financial_Model_Pro.xlsx
266,2,127480,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/casos_uso_anchor_texts_20250915_135639.json
266,2,127480,/Users/adan/Documents/documentos_blatam/backups/duplicates/9d957d69b73885d47d19e807a298005cd2c8c36b4c3a18ef971f66100ed5006d/casos_uso_anchor_texts_20250915_135639.json
267,2,15297,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/predicciones_completas_20250915_200244.json
267,2,15297,/Users/adan/Documents/documentos_blatam/backups/duplicates/840a7bfb86b4a9c77d7f71edc1cc33bd8f2811fb34d587fb0fd66277f300ac44/predicciones_completas_20250915_200244.json
268,2,11085,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/06_ai_marketing_saas_financial_model.xlsx
268,2,11085,/Users/adan/Documents/documentos_blatam/backups/duplicates/70058385089493d5332050ff84fe7ed1122611eefe77a338424629090b3d4ffd/06_AI_Marketing_SaaS_Financial_Model.xlsx
269,2,162217,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/ab_test_anchor_texts_20250915_195400.json
269,2,162217,/Users/adan/Documents/documentos_blatam/backups/duplicates/7fc7de4e42eabf6e87a517c4b28f6d00069e3487474896ea60cae6048e2adfea/ab_test_anchor_texts_20250915_195400.json
270,2,649,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/market_data.json
270,2,649,/Users/adan/Documents/documentos_blatam/backups/duplicates/2681860e425902307fc807e52c0428162098279125b7dfd2d87cc867b6d7182c/market_data.json
271,2,187,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/mailchimp_export_template.csv
271,2,187,/Users/adan/Documents/documentos_blatam/backups/duplicates/de57ce7682858377ff9fb4b3084a2c2aef0eb074c6a5d203cba29ae53a78117e/MAILCHIMP_EXPORT_TEMPLATE.csv
272,2,6060,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/dm_linkedin_variants_localized_completo.json
272,2,6060,/Users/adan/Documents/documentos_blatam/backups/duplicates/b73687f0c28d4a6e841d57fe3dbc51735b3b9fbd2027ccdfabfaf82b68194b24/dm_linkedin_variants_localized_completo.json
273,2,2451,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/backup_copycar_20251002_185915.json
273,2,2451,/Users/adan/Documents/documentos_blatam/backups/duplicates/36793cfd48759ac4f46a49e08971d04ce7af8595a0b42518786814f13fc6e72d/backup_copycar_20251002_185915.json
274,2,7307,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/due_diligence_excel_tracker.xlsx
274,2,7307,/Users/adan/Documents/documentos_blatam/backups/duplicates/036b937cfe5707bf0c50f0e24b9bc531a4a06576cc2d1b6ec18b7cb27651047a/DUE_DILIGENCE_EXCEL_TRACKER.xlsx
275,2,123316,/Users/adan/Documents/documentos_blatam/01_marketing/Data_files/anchor_texts_multilenguaje_20250915_200714.json
275,2,123316,/Users/adan/Documents/documentos_blatam/backups/duplicates/d2db83f8a2633510c53f2f2e64755f34d618903dbf4d6c4381cec3c823bf33ce/anchor_texts_multilenguaje_20250915_200714.json
276,2,20541,/Users/adan/Documents/documentos_blatam/01_marketing/Guides/13_operational_procedures_manual.docx
276,2,20541,/Users/adan/Documents/documentos_blatam/backups/duplicates/484755787a950ee280d14099ae098381832ea60e2edcc7ed0f447859d47f11f2/13_Operational_Procedures_Manual.docx
277,3,41375,/Users/adan/Documents/documentos_blatam/01_marketing/Guides/manual_compliance_regulaciones_fintech.pdf
277,3,41375,/Users/adan/Documents/documentos_blatam/backups/duplicates/f7fe85a5def7ac917fb0721df7b74eb2d3370c12c98b03f7787746f5570c636e/manual-compliance-regulaciones-fintech_1.pdf
277,3,41375,/Users/adan/Documents/documentos_blatam/backups/duplicates/f7fe85a5def7ac917fb0721df7b74eb2d3370c12c98b03f7787746f5570c636e/manual-compliance-regulaciones-fintech.pdf
278,2,6002,/Users/adan/Documents/documentos_blatam/01_marketing/Sequences/1000_ai_marketing_campaigns.csv
278,2,6002,/Users/adan/Documents/documentos_blatam/backups/duplicates/75c4cb27ae086a22c0268087323a49beebcd6c628066087e635469093f2c79e5/ai_marketing_campaigns_1000.csv
279,2,12678,/Users/adan/Documents/documentos_blatam/01_marketing/Sequences/11_marketing_campaign_tracker.xlsx
279,2,12678,/Users/adan/Documents/documentos_blatam/backups/duplicates/7eafb2d0630b6d7c4805075321c2d076434a5613300f05e57670cc3ade047c2e/11_Marketing_Campaign_Tracker.xlsx
280,2,2068,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/dm_linkedin_export_crm.js
280,2,2068,/Users/adan/Documents/documentos_blatam/backups/duplicates/a54644e5e8220d1b093524ff81acb0f581469b8ffdc003a84f369796a86e1e14/dm_linkedin_export_crm.js
281,2,24590,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/integrador_apis_anchor_texts.py
281,2,24590,/Users/adan/Documents/documentos_blatam/backups/duplicates/de9ceedb817b65998185d3cf54181862f9b742e8d615d22a7fbc2f79da1621a1/integrador-apis-anchor-texts.py
282,2,14000,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_anchor_texts.py
282,2,14000,/Users/adan/Documents/documentos_blatam/backups/duplicates/b2d593911dc923c17f1f031c4b12151549354e6780002b30a46302368d37014c/generador-anchor-texts.py
283,2,20981,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/analizador_mercado_vertical_automotriz.py
283,2,20981,/Users/adan/Documents/documentos_blatam/backups/duplicates/8ddd00f2cfb88678e512d21a5d334a8a47d4cbf4c039dc079776d94d2cda3c4c/ANALIZADOR_MERCADO_VERTICAL_AUTOMOTRIZ.py
284,2,26894,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/brand_verification.py
284,2,26894,/Users/adan/Documents/documentos_blatam/backups/duplicates/87c6481b2032053ef806d83c9a5b33f2eddb72f752078bf8dec4166e89d64687/brand_verification.py
285,2,17477,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_avanzado_anchor_texts.py
285,2,17477,/Users/adan/Documents/documentos_blatam/backups/duplicates/58b56cbbc7510c422fbe2d814db051d9eeaa238eedb22f8456b5dc2caed7dc36/generador-avanzado-anchor-texts.py
286,2,8353,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/metaverse.js
286,2,8353,/Users/adan/Documents/documentos_blatam/backups/duplicates/58845d72a641707231e4fc9e1d7c585ed9eb5b15e3677f751e1a5ccee597ea78/metaverse.js
287,2,29227,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_variantes_extras.py
287,2,29227,/Users/adan/Documents/documentos_blatam/backups/duplicates/18da15e164a71f6e86f461df31a4388c18617096cf00f1c930deec1397971983/generador-variantes-extras.py
288,2,23539,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/analizador_tendencias_anchor_texts.py
288,2,23539,/Users/adan/Documents/documentos_blatam/backups/duplicates/385e2f188128e9b30a3134eb1ae0976d8d1efbb4f376898bf7fe1e64f1e0543b/analizador-tendencias-anchor-texts.py
289,2,39084,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/brand_analyzer.py
289,2,39084,/Users/adan/Documents/documentos_blatam/backups/duplicates/7e404b618121d012654705d515e3a3ac77bf3f63a9b226dd46742b0924d35b51/brand_analyzer.py
290,2,26541,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_personalizado_anchor_texts.py
290,2,26541,/Users/adan/Documents/documentos_blatam/backups/duplicates/d9b81937c635e8800143c9c2ccba674b460c99fda0b92203429e599d25ef9ddf/generador-personalizado-anchor-texts.py
291,2,28967,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_formatos_especializados.py
291,2,28967,/Users/adan/Documents/documentos_blatam/backups/duplicates/9b56e3e7832ec7433fa09a6384bf17206f115efe78524eefe1b77e9c1b255919/generador-formatos-especializados.py
292,2,27398,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/predictor_ia_anchor_texts.py
292,2,27398,/Users/adan/Documents/documentos_blatam/backups/duplicates/460dbba2277e90556ec0f43a61a2933257eaad009e15c3920aca9fcd27db1257/predictor-ia-anchor-texts.py
293,2,26395,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_multi_formato.py
293,2,26395,/Users/adan/Documents/documentos_blatam/backups/duplicates/b27962cf238bf0eb1adcede17273732a311220219481169fceff9321e8e05f5f/generador-multi-formato.py
294,4,19274,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/advanced_organize.py
294,4,19274,/Users/adan/Documents/documentos_blatam/backups/duplicates/c32607e08edb6f649b66b1eafee47497e16d6175981981c8d390a09bc16c0018/advanced_organize_2.py
294,4,19274,/Users/adan/Documents/documentos_blatam/backups/duplicates/c32607e08edb6f649b66b1eafee47497e16d6175981981c8d390a09bc16c0018/advanced_organize.py
294,4,19274,/Users/adan/Documents/documentos_blatam/backups/duplicates/c32607e08edb6f649b66b1eafee47497e16d6175981981c8d390a09bc16c0018/advanced_organize_1.py
295,2,593,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/__init__.py
295,2,593,/Users/adan/Documents/documentos_blatam/backups/duplicates/de0fbb7ed0b37e2496a81424ae08599d7fe70afd9aa2779d603fd712e1a2a0c2/__init__.py
296,2,13488,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/dimensionalmarketing.js
296,2,13488,/Users/adan/Documents/documentos_blatam/backups/duplicates/30e4878b461bbc9d6717a3d7574b928ef7b3a0142d1dad75c103a35a6277e13b/DimensionalMarketing.js
297,2,16262,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/automatizador_completo_anchor_texts.py
297,2,16262,/Users/adan/Documents/documentos_blatam/backups/duplicates/0852f0c2d8dd46972497758fb5f6866adaaed932966d678644dd16502727b0b3/automatizador-completo-anchor-texts.py
298,2,2135,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/dm_linkedin_qa_pre_send.js
298,2,2135,/Users/adan/Documents/documentos_blatam/backups/duplicates/a939dcc5165e8720b0d968d234c9b8bd1f971863d3f7a596e69862fc4ccc431e/dm_linkedin_qa_pre_send.js
